iteration,gini,selectivity,mean_pli,mean_centrality
333,0.4220279082997198,0.1839252888458353,0.006761805119426457,0.3872849977350184
334,0.11122144502078424,0.3733310516830307,0.36577587917847626,0.1496716241177088
335,0.09135900258435424,0.29775314921368184,0.38012463486058135,0.2307632133413825
336,0.047192369191267125,0.40931492262815833,0.19255430705648685,0.3509384011240877
337,0.16523620223666263,0.3897092992183824,0.32909236595130414,0.11596213259365099
338,0.29334796157818377,0.2196748698986994,0.4030414018892961,0.0839357666338208
339,0.17437934847530417,0.3621644254385695,0.06966977273900658,0.3937864533471198
340,0.38012775557195694,0.21137807948219672,0.039328960825556765,0.3691652041202895
341,0.2289965516840557,0.13225295657287325,0.3172702073710621,0.3214802843720091
342,0.12433909348776244,0.2501386491299283,0.29873291439198935,0.3267893429903199
343,0.3250128491997263,0.29398361234171466,0.06580042455354862,0.3152031139050104
344,0.15473097392388502,0.29135053604680333,0.2932362540560964,0.26068223597321527
345,0.2325944659818884,0.3392531069098582,0.21552092553308974,0.21263150157516358
346,0.30516173198549873,0.08655559335412577,0.28174654758967455,0.32653612707070095
347,0.4701997331983719,0.006223172146480849,0.06049046148440395,0.46308663317074344
348,0.2820674684324096,0.05169832362789122,0.32439608838155476,0.34183811955814436
349,0.3338203343374251,0.18821718566716442,0.1757336035119421,0.3022288764834684
350,0.31645049608526477,0.07636364896007215,0.2992928730791213,0.3078929818755417
351,0.30249990917391295,0.08355302825870395,0.2830197609176884,0.33092730164969464
352,0.23977210209981734,0.18443168900030327,0.3372767878676563,0.23851942103222312
353,0.25264171049758016,0.31246961237584575,0.18924626993696267,0.2456424071896114
354,0.2680836283666584,0.16527010505895948,0.31087720776495475,0.2557690588094273
355,0.05803852395020587,0.3686265831352345,0.2912015127831675,0.28213338013139216
356,0.28558910572180235,0.01061493504184268,0.34124295806818894,0.362553001168166
357,0.34961336713338986,0.05259043783391184,0.24306975876821668,0.35472643626448164
358,0.28246608286333,0.14144904947887194,0.3325564854264537,0.24352838223134435
359,0.3293861066337464,0.1340663484191444,0.18638846058380637,0.35015908436330284
360,0.004829212489463487,0.4182022063715799,0.3962939923983179,0.18067458874063874
361,0.09326351492208397,0.30084596255314866,0.3802467490130211,0.2256437735117463
362,0.1389461055664595,0.4202717093874424,0.4331729768266816,0.007609208219416415
363,0.4154390822427507,0.02578166886037801,0.311638802815608,0.24714044608126326
364,0.07880550401258968,0.41271827851658455,0.29638805694542036,0.21208816052540547
365,0.37135394792310106,0.12864697239919598,0.1991864557893524,0.3008126238883504
366,0.007771079024931519,0.34131698447096853,0.3603573529034317,0.29055458360066816
367,0.2799744342382179,0.2305958520118429,0.2115524417138125,0.27787727203612667
368,0.3109103794697742,0.014905184619922938,0.27951083054706977,0.3946736053632331
369,0.1505246048951734,0.34603718325322874,0.2698150673639056,0.2336231444876923
370,0.24348666413152698,0.27823595029322695,0.10796716516909877,0.37031022040614714
371,0.2744975321390079,0.20744381820683336,0.23505347940678084,0.28300517024737787
372,0.22886747661397167,0.16556697521896827,0.3443044619308572,0.261261086236203
373,0.38538464516201176,0.23038949315552207,0.13002852611590238,0.2541973355665639
374,0.1051662127610092,0.35430084955343377,0.3112436934199361,0.22928924426562097
375,0.11833016309928675,0.29193133584036723,0.35605029978061525,0.2336882012797308
376,0.2884842638664938,0.17263793281351067,0.1454240181346367,0.39345378518535873
377,0.30672027676799585,0.08981280522277717,0.3049016775063098,0.2985652405029172
378,0.21681096164301988,0.2890903176977003,0.3706590599357061,0.12343966072357379
379,0.2106559701521979,0.30235515740842356,0.27603341989473207,0.21095545254464634
380,0.37676039627559216,0.028267048709418034,0.19886871335694553,0.3961038416580442
381,0.31148737180280867,0.15377223353710734,0.31258838611445605,0.222152008545628
382,0.05996662837203074,0.3798671511985283,0.38938202276897466,0.1707841976604663
383,0.23531766535942628,0.1633200971145026,0.29100551318232376,0.31035672434374734
384,0.16497818206820236,0.10954441159024059,0.37482377816129875,0.35065362818025825
385,0.36511135929455335,0.25838115764272235,0.06761467881285785,0.30889280424986654
386,0.034295375620159996,0.3559116772283917,0.4072462216619244,0.2025467254895239
387,0.11632937556259518,0.3619198642278533,0.2164280737559466,0.30532268645360483
388,0.33989128076113767,0.03713775571049268,0.3072753045179232,0.31569565901044644
389,0.2968874432263779,0.2515276958879592,0.25740856958012787,0.194176291305535
390,0.33788948419924086,0.2926246594305794,0.18733505442216689,0.1821508019480128
391,0.26861257046009523,0.21728968477443167,0.2543384477838464,0.25975929698162675
392,0.26941156083518175,0.26991654312885105,0.1358339574452719,0.32483793859069526
393,0.28185234908108014,0.09498772975328403,0.35087892676419613,0.27228099440143977
394,0.3243485202834947,0.07595564669916303,0.35519392207989087,0.24450191093745133
395,0.4014734594850315,0.07686329949655207,0.36831854154926225,0.1533446994691542
396,0.2520307050497172,0.1921609138896375,0.30531695873130266,0.2504914223293426
397,0.3253169421582765,0.08639356871047711,0.2852269437973719,0.3030625453338745
398,0.3236428813398648,0.2322025390468202,0.029768751033325446,0.4143858285799894
399,0.18399927380659176,0.3640379290488515,0.05519465696722711,0.3967681401773296
400,0.25133801726002597,0.243068124764401,0.29549312794431143,0.21010073003126167
401,0.27832583104278785,0.10441629410129792,0.28312418861430944,0.3341336862416048
402,0.07492714181072366,0.3213703152803335,0.38541587969072316,0.21828666321821963
403,0.350891690572623,0.28895075052809255,0.0236925595129229,0.3364649993863616
404,0.3224191190506647,0.2665237891274298,0.33763820177535403,0.07341889004655143
405,0.11237775008387023,0.27884020231003503,0.36321680968487025,0.2455652379212246
406,0.234338304033104,0.2219090963779147,0.3504813744712769,0.1932712251177044
407,0.04424065960845986,0.2069219659676477,0.40943823841229515,0.3393991360115973
408,0.1734084255101135,0.2750856544308743,0.3017513123996699,0.24975460765934226
409,0.17730291010118646,0.3379034372449017,0.3421443184538853,0.14264933420002654
410,0.2863448895268885,0.1932324882243781,0.4125647982251926,0.10785782402354079
411,0.21756046458020337,0.16828482790882165,0.3037096725898127,0.3104450349211622
412,0.3449850091178399,0.15231865806411107,0.2224316308320034,0.2802647019860457
413,0.15085155634243103,0.3040052805720843,0.40188841972893113,0.14325474335655355
414,0.3516287682022879,0.28861935937012706,0.03678274780384152,0.3229691246237435
415,0.17557966370256334,0.3664502239078035,0.3904865988282611,0.06748351356137204
416,0.042949470822503735,0.3919381821616737,0.42126748441329087,0.1438448626025317
417,0.35448184253929127,0.0781015081365025,0.27874124439395814,0.28867540493024796
418,0.2699258223442107,0.2833973656809822,0.34170566099551336,0.10497115097929388
419,0.3636145596102915,0.013777352819755583,0.33847514060566336,0.2841329469642896
420,0.26479116016965204,0.33259505043862797,0.04365196919085822,0.3589618202008618
421,0.4057623262388948,0.022240546575225187,0.16882457225737157,0.40317255492850845
422,0.15589756624164472,0.2155166418467945,0.3229796101725179,0.3056061817390428
423,0.2299052488830083,0.14983436241163225,0.30441466666006184,0.3158457220452977
424,0.2328755614318559,0.1761276982101952,0.3119488996847282,0.27904784067322075
425,0.20532927384136163,0.2886161820390089,0.348395537458993,0.1576590066606365
426,0.31616077193008923,0.1376176210215307,0.3085763099023999,0.23764529714598004
427,0.31569475210454895,0.15976385562825923,0.35492905506157796,0.16961233720561386
428,0.3569773346312591,0.2466013324372016,0.0643901766590742,0.33203115627246516
429,0.46679686268941967,0.05022548739029706,0.02284522107524519,0.46013242884503797
430,0.14653059474224903,0.38493340110225505,0.2607519767222709,0.20778402743322508
431,0.21738602655652525,0.35406053606087307,0.35964326442481515,0.06891017295778648
432,0.1842408985566952,0.2520819143349896,0.1967523089695264,0.3669248781387887
433,0.1695187054379236,0.32175628184408256,0.31215808950081314,0.1965669232171806
434,0.36439788685313707,0.16612746401476491,0.4034959842428825,0.06597866488921561
435,0.3128793468624735,0.09215428400148527,0.2479721281328554,0.3469942410031858
436,0.3948973769578661,0.00651235172698756,0.3276859949059699,0.27090427640917647
437,0.10984069785141938,0.36479012574238723,0.2821209484081792,0.24324822799801418
438,0.2202618147573998,0.3161451937421772,0.4049252367083984,0.05866775479202453
439,0.11459052713195758,0.3959595521851197,0.34825581001073214,0.1411941106721906
440,0.2722948516867224,0.29792697215541575,0.055322886721292,0.3744552894365698
441,0.03411490661598507,0.3618708741586334,0.437743180775418,0.16627103844996352
442,0.009003719421759138,0.491241869710912,0.4916863172690375,0.008068093598291316
443,0.09245266295242445,0.32939179162450477,0.31608127670042546,0.26207426872264533
444,0.25651486012072555,0.30465919972027955,0.35714875594212764,0.0816771842168672
445,0.33043511561175065,0.1947178165464106,0.38124403210683677,0.09360303573500205
446,0.34396890553887316,0.2969205183967019,0.031205471933677623,0.32790510413074725
447,0.17617455493338363,0.35024999550761016,0.3334876979111204,0.14008775164788595
448,0.10560503588245919,0.34044989142054205,0.33330205391071344,0.22064301878628528
449,0.35145560773389894,0.2343121619264864,0.028238656797592143,0.3859935735420225
450,0.2284372894440424,0.3668603942537546,0.37459804700120486,0.030104269300998132
451,0.3574855875792803,0.05339579233730069,0.2969605553912133,0.2921580646922058
452,0.27776422098040554,0.2931857415979494,0.1238792317930483,0.3051708056285968
453,0.2621457150541688,0.3131309844360252,0.3859378982742769,0.03878540223552911
454,0.2749620072461779,0.19869704711725844,0.33987885075949853,0.18646209487706508
455,0.10196758468188895,0.3969883641841756,0.3283709034931966,0.17267314764073888
456,0.36156218514516225,0.2454190702658206,0.04696178312954628,0.3460569614594708
457,0.3012834839397308,0.2061142288200282,0.2021224279617514,0.2904798592784897
458,0.07980376023718387,0.03324526990175373,0.4479812669271587,0.43896970293390364
459,0.23028243519659786,0.3140992017661424,0.15534639068593142,0.3002719723513283
460,0.3363203428535153,0.09649696404509722,0.3262074184811001,0.2409752746202873
461,0.024184801262637265,0.36008452568154203,0.21761668474344123,0.39811398831237943
462,0.14174004092718628,0.3152470492607314,0.3009163851042601,0.24209652470782228
463,0.2298437894354952,0.10401176023163315,0.30931433966389915,0.3568301106689726
464,0.013104534023047522,0.3979148122135306,0.38689918744326723,0.2020814663201546
465,0.299679008913251,0.24341347169361,0.31246022254454947,0.14444729684858948
466,0.410088415371864,0.1743147232481632,0.07470824613076935,0.34088861524920355
467,0.11239571720506114,0.3625729015368637,0.1889361772704366,0.3360952039876385
468,0.3368386698703112,0.10190299167148423,0.24724684684668913,0.3140114916115155
469,0.1772009058323672,0.3768017007382981,0.3717184538774623,0.07427893955187234
470,0.321941136354501,0.00494033454833814,0.3164896496367989,0.3566288794603619
471,0.25044528822946227,0.21254237510908797,0.15562732355176898,0.38138501310968076
472,0.17108536417036554,0.08601489001731707,0.3605872099171752,0.3823125358951422
473,0.11188399026150976,0.37442331330606554,0.3764865189580795,0.13720617747434524
474,0.12709790706398874,0.2555966222727899,0.33380050595358285,0.28350496470963854
475,0.08782414826312887,0.3753465013761475,0.40725058271407844,0.12957876764664517
476,0.3002233224142561,0.15043479677107452,0.2173360983208058,0.33200578249386364
477,0.24208787118836672,0.3350566283007831,0.15630831393327463,0.26654718657757565
478,0.34883455029839067,0.16560586938925995,0.2023987040856906,0.2831608762266588
479,0.2582892770583042,0.15194743508112338,0.2878270842293784,0.301936203631194
480,0.3787077238520499,0.060785325157913135,0.19337117263519585,0.3671357783548411
481,0.1751369680566927,0.3274157686286382,0.24268607329170966,0.25476119002295944
482,0.27135218137698336,0.018560689751011307,0.3370966177730502,0.3729905110989551
483,0.3014153067352656,0.22851148665603097,0.1363603854210698,0.3337128211876337
484,0.23283690543605953,0.28262525969693225,0.3147621918371854,0.16977564302982276
485,0.25897706195501224,0.2660773256190495,0.23361937227102733,0.2413262401549109
486,0.2514938666860623,0.19553636563759993,0.32051447152979023,0.23245529614654753
487,0.23006104639339597,0.26706327443619055,0.30472021933709986,0.1981554598333136
488,0.35624797361670074,0.21949073315999293,0.3862050259194782,0.038056267303828176
489,0.29438748027234213,0.10937724136365287,0.29320949102641075,0.3030257873375942
490,0.2339266320149397,0.21503142659766125,0.311259877331854,0.2397820640555449
491,0.271639626484464,0.2080232575774754,0.260322405228891,0.26001471070916954
492,0.2598775444772624,0.15036348481640097,0.26041194497654646,0.32934702572979024
493,0.01243519538836323,0.33510972074259515,0.3454557943114,0.3069992895576415
494,0.40950581279537235,0.11416514326833203,0.1696150654152349,0.3067139785210607
495,0.24341334778378432,0.3196330808246571,0.1707375471549635,0.26621602423659513
496,0.22884450783953683,0.27561686168793553,0.331868048897373,0.16367058157515463
497,0.3981293499094392,0.1180504650779384,0.11300488825599876,0.3708152967566236
498,0.1646575251000935,0.3594271499023897,0.32331629899735576,0.152599026000161
499,0.3197161777699703,0.11486755633775653,0.2556467096838379,0.3097695562084354
500,0.3145072489532128,0.07621428753179897,0.29259223552744806,0.3166862279875401
501,0.21870618475504158,0.17194316900353582,0.31513390024914517,0.29421674599227754
502,0.2141117476513047,0.2490871814322217,0.2304847364301311,0.3063163344863425
503,0.22317458698578016,0.3287990619870312,0.19151310518316986,0.2565132458440188
504,0.31350921767445733,0.31306951881681067,0.06497996209849644,0.3084413014102356
505,0.2421712099926645,0.09547946920070371,0.35359735241504997,0.30875196839158187
506,0.11738442938425238,0.4382543823868209,0.3883415751248116,0.05601961310411514
507,0.2865996130315972,0.2589279369500443,0.34911119398177215,0.10536125603658643
508,0.03890542908242864,0.31584078980231645,0.3416958785500069,0.303557902565248
509,0.36717317403766575,0.14413790151799155,0.14294491492130051,0.34574400952304224
510,0.31358307928629636,0.2666664260002508,0.4166268986774906,0.0031235960359622234
511,0.4112608117625228,0.10038235416661292,0.0652704617541059,0.4230863723167583
512,0.2614597308107039,0.2734545305007606,0.3927052725087898,0.07238046617974588
513,0.2041003646821008,0.34989554407255646,0.2485064978025216,0.19749759344282108
514,0.41481547608586694,0.10835558282035337,0.3288853342970742,0.1479436067967053
515,0.38837717481799444,0.022548139028864697,0.26863927815972555,0.32043540799341524
516,0.26528987574146207,0.15809395046858363,0.32755492314520945,0.249061250644745
517,0.24784168210833246,0.36010785363797376,0.22739554463408626,0.16465491961960746
518,0.11135432358842616,0.29138722955063073,0.32705889760587875,0.2701995492550643
519,0.20775471264111364,0.2762621765826302,0.39817160320546824,0.117811507570788
520,0.22234377942925818,0.0702841967376636,0.329877225081795,0.37749479875128317
521,0.08984975276832828,0.34564249382997997,0.3541702401544363,0.21033751324725536
522,0.28022174326951244,0.24116049496203582,0.22628565734141717,0.2523321044270346
523,0.2968866771495095,0.3347650413323459,0.018003755835151868,0.3503445256829926
524,0.3127446753264774,0.19590852674151674,0.354645101070854,0.13670169686115183
525,0.2448338833133443,0.011113183492119866,0.33298270319468565,0.41107022999985027
526,0.32330052393002473,0.15778779767367207,0.35444038033487546,0.16447129806142774
527,0.3122939782363313,0.21611908811870578,0.2709156406664879,0.20067129297847505
528,0.16386998011608234,0.20087336098633427,0.3322696716009272,0.3029869872966563
529,0.32335535848483676,0.05772222025220904,0.2983929451746736,0.3205294760882806
530,0.3377552317140024,0.14057707027867664,0.1752493593396157,0.3464183386677053
531,0.3646369139466168,0.05613586746567869,0.2615759542491851,0.3176512643385193
532,0.3015190012463759,0.20826291921562162,0.27288929759117253,0.21732878194682997
533,0.12396727783561709,0.31184843053394506,0.40607926948352824,0.15810502214690972
534,0.0006322104123040375,0.4568785057918204,0.13224784596539696,0.41024143783047856
535,0.23300485150478834,0.26359080250334255,0.10300883232915227,0.40039551366271686
536,0.08297542699337097,0.37889160613198286,0.21661603266555188,0.3215169342090943
537,0.4254293900251106,0.003063170557153619,0.22393102920875635,0.3475764102089794
538,0.008975630033437114,0.2826965154198759,0.4531430437449028,0.2551848108017842
539,0.2114864820140865,0.2986618000188216,0.12132584385210565,0.3685258741149863
540,0.1745861140922044,0.37357637684478606,0.3597891692326952,0.09204833983031437
541,0.3106390643860455,0.18458212470999902,0.31547788004432437,0.1893009308596312
542,0.34861491641337145,0.08369368808216884,0.31384391317233273,0.25384748233212695
543,0.27426965281141813,0.31690231610497366,0.06537439875272803,0.3434536323308801
544,0.3023820410054718,0.04885106424682624,0.29021229322455777,0.35855460152314417
545,0.1659288171094674,0.3820138623559266,0.2941815698112918,0.1578757507233142
546,0.3212960729374551,0.2354914759732014,0.2165177278528365,0.22669472323650705
547,0.33932324300911204,0.271391168614603,0.36643340993091067,0.022852178445374363
548,0.1468225520717423,0.3326443843219448,0.2456742740830982,0.27485878952321463
549,0.035654454798862895,0.3594392084523125,0.35986651605428616,0.24503982069453856
550,0.18147783189541392,0.27855897320910294,0.2968162227419698,0.2431469721535133
551,0.20300371756312746,0.2479555874981166,0.2848446410619884,0.2641960538767674
552,0.19288872101321725,0.35353457557031637,0.3839945001432636,0.06958220327320286
553,0.3221063076836584,0.4077750557209809,0.25416286332962007,0.01595577326574066
554,0.39277895078791303,0.03605702135275288,0.2560330183130123,0.31513100954632184
555,0.38885954330910694,0.01617903622446039,0.23155830662470847,0.3634031138417242
556,0.19563320820021907,0.30618959007999147,0.2702523689809823,0.2279248327388072
557,0.013203027560232377,0.3939314367634762,0.25071537458030263,0.3421501610959888
558,0.34768423062013254,0.025029977028913675,0.311482099307826,0.31580369304312766
559,0.28493043883019553,0.2765500902815371,0.1965824554304302,0.24193701545783716
560,0.04203222406855262,0.4410913566390597,0.23078190463568984,0.2860945146566979
561,0.28641531071857884,0.01555094321317632,0.31331301085364727,0.3847207352145977
562,0.2727489500094374,0.1174994600167278,0.2938267302497229,0.3159248597241119
563,0.15546744228966786,0.3413222128666663,0.40836146364902637,0.09484888119463941
564,0.2453094401990834,0.0876588790962238,0.31631998627966174,0.3507116944250311
565,0.3429505231381791,0.3029036899014447,0.004574150079747514,0.3495716368806287
566,0.14006409618125565,0.32296430833382644,0.3619271232231841,0.17504447226173378
567,0.11887308291674334,0.25449583583821633,0.30698247566680953,0.31964860557823077
568,0.26500267979686853,0.36011889347319126,0.05103206121279183,0.3238463655171484
569,0.2626877263332412,0.20626614235316548,0.255341454079821,0.2757046772337723
570,0.03073081534400881,0.29497877615005674,0.29810905377717967,0.3761813547287548
571,0.35144038278398426,0.03170764397611244,0.2916867237795345,0.3251652494603687
572,0.2489673623466826,0.17018166764753842,0.2750553798080986,0.3057955901976803
573,0.16833307432463457,0.24346226740017818,0.30554415944088315,0.28266049883430416
574,0.30936241140261395,0.3150598241344198,0.021580458689697612,0.35399730577326866
575,0.16812808870804932,0.34975538536732664,0.22140264327091289,0.26071388265371115
576,0.3472525348302644,0.29562299960434574,0.009751228475778922,0.34737323708961076
577,0.22809045229128275,0.37092087250890626,0.013686379051265189,0.3873022961485459
578,0.32468442130196074,0.05989869584220469,0.27018006734573674,0.34523681551009777
579,0.24554462004233607,0.36356350350635125,0.38257394222689667,0.00831793422441594
580,0.20273154879717561,0.03143329349740052,0.3734776853697936,0.39235747233563034
581,0.29860939743253834,0.0824448320606551,0.30665274776460605,0.3122930227422004
582,0.12426634083309177,0.3271595001333254,0.3161904674753463,0.23238369155823657
583,0.29757406035155975,0.07841189316916397,0.3064671248881584,0.31754692159111786
584,0.22651912163108584,0.2488963468615404,0.3398373268601393,0.1847472046472345
585,0.3774336646041001,0.09422996263998512,0.24749939886347513,0.2808369738924395
586,0.27985252735074395,0.19664798955867444,0.2942143436776309,0.22928513941295078
587,0.13251265135449222,0.2821843914958724,0.30545616946127013,0.27984678768836524
588,0.35502510257489067,0.059955954668756244,0.2026139239222218,0.38240501883413136
589,0.3652992628352498,0.02264055086739575,0.3619480583220284,0.25011212797532595
590,0.2766006800479863,0.29826787719763714,0.32974496910594164,0.09538647364843489
591,0.24649268648037995,0.20458216669786503,0.21487548514192686,0.33404966167982814
592,0.171854549799368,0.37982318329280795,0.30845452705779836,0.13986773985002568
593,0.3308045099803497,0.2530235646917093,0.051656408044032036,0.36451551728390885
594,0.16337709770051262,0.4091619975075847,0.35787124924214314,0.06958965554975961
595,0.38119939860162755,0.2430115707206662,0.01656901736612689,0.3592200133115793
596,0.35574461056227863,0.08102375861075513,0.17894894845382905,0.3842826823731372
597,0.3451261480745554,0.21516100795092932,0.0710647776356268,0.36864806633888864
598,0.2676539020569352,0.16292997785379543,0.33099050584050116,0.23842561424876815
599,0.375874512671301,0.018365550514649606,0.32726906373309755,0.27849087308095183
600,0.23474232451679658,0.24344625477720447,0.19773574532828272,0.32407567537771614
601,0.2544521427431956,0.28555181004357616,0.10552705534416655,0.3544689918690616
602,0.19525925716474266,0.29965658284574487,0.3812857305888523,0.12379842940066016
603,0.1750260132070861,0.3477280606197196,0.4085913747266377,0.06865455144655665
604,0.30225140009560175,0.10345313700022464,0.3055881067145796,0.28870735618959403
605,0.2004935719997125,0.2851860351485811,0.2322075189196181,0.28211287393208845
606,0.25225221710239765,0.20283916683804618,0.34653292763627463,0.19837568842328152
607,0.2638116459337193,0.2821164582821484,0.15495152079794672,0.2991203749861856
608,0.24925845484015882,0.28850954838891707,0.17556648586240914,0.2866655109085149
609,0.28919234410529004,0.006284364583289868,0.357843494468755,0.34667979684266503
610,0.3011379881437092,0.34701143807738105,0.013139205256532751,0.3387113685223771
611,0.27966092197062614,0.19922384600884843,0.2904654480699542,0.23064978395057106
612,0.13213305289168226,0.3559891859685578,0.18090479056094266,0.33097297057881736
613,0.11989554618679645,0.2698845057462977,0.3451018654900461,0.2651180825768597
614,0.17680764154542708,0.15101592040222844,0.35111141129440987,0.3210650267579345
615,0.37807569389510337,0.15296069977962787,0.07814226926689008,0.3908213370583786
616,0.12899871961321574,0.2786143283694231,0.3587922916003533,0.23359466041700788
617,0.28376648485737443,0.27113597208812545,0.20968653068798615,0.23541101236651393
618,0.28537948171708216,0.14490360098315952,0.1893645722510431,0.3803523450487153
619,0.32173797761938866,0.1176179746372779,0.297128993301241,0.26351505444209256
620,0.3361635423045992,0.25391795078749846,0.17588195845387916,0.23403654845402308
621,0.22273555246584423,0.27466916346337145,0.2843924139955845,0.2182028700751998
622,0.2179002851238608,0.29650067394180074,0.3513696649745154,0.1342293759598231
623,0.2847272978003654,0.06966758183614334,0.30606247861634556,0.3395426417471457
624,0.1415384657683682,0.4345332467339405,0.3782068886096745,0.045721398888016726
625,0.17268042287362928,0.32850592323164624,0.38847425481977793,0.11033939907494658
626,0.2862092637537347,0.3293560552217249,0.05306516471913689,0.3313695163054035
627,0.281106278809628,0.2900642961237457,0.15142556522841025,0.27740385983821597
628,0.3600398957329981,0.01782419252508028,0.25095101374172607,0.37118489800019555
629,0.3189276570901574,0.17972109234699846,0.3763340065845642,0.12501724397827998
630,0.2880791717104316,0.23817440352774258,0.16391712668862662,0.30982929807319903
631,0.04965491642550298,0.3461194519305056,0.4390295493482815,0.16519608229571003
632,0.3234938877649439,0.27748156433732857,0.009537670538757311,0.3894868773589702
633,0.23490139834712342,0.20350082154626442,0.23924024050968065,0.3223575395969316
634,0.24774093701719507,0.1485892808154486,0.29587444612584746,0.3077953360415089
635,0.331204662446019,0.2092500415162699,0.2891802696124272,0.170365026425284
636,0.281651815004129,0.18121657469771554,0.3053720179328254,0.23175959236532997
637,0.34508981106736336,0.0284929969226152,0.27405650407895277,0.3523606879310687
638,0.066335907809564,0.404383272501338,0.4324860498447928,0.0967947698443053
639,0.17392884026530864,0.26383711461933135,0.3246841147304523,0.2375499303849078
640,0.02098645330507619,0.4415989610107056,0.40891313224425385,0.12850145343996427
641,0.3254298922281048,0.1824994061644857,0.18126440023291893,0.31080630137449045
642,0.28213910988501045,0.20983875927316523,0.2662107956341797,0.2418113352076447
643,0.34221650245127627,0.1162835116861931,0.21925015908097983,0.3222498267815508
644,0.1769058414281242,0.3372136683096128,0.41010552453259214,0.0757749657296709
645,0.2900097323340996,0.07367487480194404,0.3360867966208899,0.30022859624306647
646,0.28435906825945795,0.33598218123204243,0.10465303549023251,0.2750057150182672
647,0.12107297460211776,0.3398248068772825,0.3766001020968895,0.16250211642371035
648,0.34224536367416053,0.022366424740868213,0.2923870372196739,0.34300117436529737
649,0.4021408198935182,0.23289973444642695,0.19621568971848985,0.16874375594156507
650,0.326257481998822,0.07000086628090078,0.2024883292917719,0.4012533224285054
651,0.16668023964384265,0.30947109865330386,0.2965351771667261,0.22731348453612743
652,0.16466074741728018,0.33866770814150426,0.15641555652710448,0.3402559879141111
653,0.24377532337556818,0.22526008867632588,0.36309971030050375,0.16786487764760216
654,0.22531079527519185,0.3541151537804876,0.12336017323140726,0.29721387771291335
655,0.21606935369075528,0.28017549132244135,0.19430552796703734,0.3094496270197661
656,0.24639016814484785,0.3137888521576859,0.3326344783910291,0.10718650130643712
657,0.03578714661135301,0.36352950073382906,0.4362403198676597,0.16444303278715822
658,0.22811568259559897,0.37350954919608936,0.21834771733633032,0.1800270508719815
659,0.2728600849007724,0.15590697992125102,0.24202233372709211,0.32921060145088443
660,0.13292166281238216,0.35262658077631365,0.3210146833561774,0.19343707305512672
661,0.04820300099178706,0.43672428182025347,0.46130387690148544,0.05376884028647401
662,0.17978215733446085,0.3221118052628694,0.26293771559272494,0.23516832180994482
663,0.35831867437653375,0.33447978634192294,0.2182227693522492,0.08897876992929404
664,0.2608549837545466,0.3396026812493185,0.004440460243783507,0.3951018747523513
665,0.2696398014492031,0.12358963794366688,0.31313645289094966,0.2936341077161805
